0.175	0.186	0.639	
0.433	0.554	0.012	
0.515	0.173	0.312	
0.477	0.396	0.127	
0.7	0.019	0.281	
0.043	0.443	0.515	
0.006	0.134	0.86	
0.054	0.593	0.353	
0.18	0.52	0.3	
0.384	0.256	0.359	
0.708	0.018	0.274	
0.142	0.69	0.168	
0.217	0.499	0.285	
0.133	0.416	0.451	
0.44	0.094	0.467	
0.276	0.571	0.153	
0.773	0.186	0.04	
0.435	0.143	0.422	
0.049	0.223	0.729	
0.046	0.655	0.299	
0.364	0.209	0.427	
0.812	0.175	0.013	
0.026	0.834	0.14	
0.045	0.668	0.286	
0.141	0.261	0.598	
0.314	0.124	0.562	
0.052	0.59	0.357	
0.259	0.083	0.658	
0.422	0.576	0.002	
0.452	0.195	0.353	
0.692	0.031	0.277	
0.191	0.431	0.378	
0.02	0.391	0.589	
0.531	0.332	0.137	
0.222	0.205	0.573	
0.08	0.897	0.022	
0.202	0.025	0.773	
0.626	0.068	0.306	
0.254	0.107	0.64	
0.134	0.206	0.66	
0.732	0.229	0.039	
0.034	0.0	0.966	
0.321	0.125	0.554	
0.338	0.571	0.091	
0.148	0.492	0.359	
0.116	0.779	0.104	
0.233	0.125	0.641	
0.299	0.457	0.244	
0.145	0.112	0.744	
0.263	0.723	0.014	
0.473	0.42	0.106	
0.505	0.426	0.07	
0.08	0.903	0.017	
0.209	0.026	0.765	
0.718	0.192	0.09	
0.051	0.783	0.166	
0.241	0.621	0.138	
0.477	0.106	0.417	
0.428	0.291	0.281	
0.501	0.38	0.119	
0.686	0.266	0.048	
0.754	0.038	0.208	
0.056	0.136	0.808	
0.93	0.0	0.07	
0.425	0.154	0.421	
0.495	0.496	0.01	
0.586	0.046	0.368	
0.219	0.275	0.506	
0.379	0.382	0.239	
0.345	0.127	0.528	
0.821	0.067	0.112	
0.086	0.805	0.109	
0.184	0.057	0.759	
0.04	0.874	0.086	
0.034	0.474	0.491	
0.041	0.502	0.457	
0.238	0.638	0.124	
0.185	0.353	0.462	
0.158	0.394	0.448	
0.077	0.273	0.65	
0.526	0.407	0.067	
0.616	0.01	0.374	
0.004	0.754	0.243	
0.578	0.033	0.389	
0.142	0.564	0.294	
0.576	0.321	0.104	
0.254	0.513	0.233	
0.254	0.183	0.563	
0.834	0.01	0.157	
0.586	0.356	0.058	
0.21	0.49	0.299	
0.048	0.445	0.507	
0.096	0.484	0.42	
0.137	0.183	0.679	
0.382	0.617	0.001	
0.074	0.046	0.88	
0.326	0.026	0.647	
0.093	0.773	0.134	
0.124	0.091	0.785	
0.466	0.069	0.465	
0.569	0.115	0.316	
0.411	0.239	0.349	
0.315	0.425	0.26	
0.515	0.328	0.157	
0.204	0.758	0.037	
0.546	0.299	0.154	
0.287	0.607	0.106	
0.755	0.127	0.118	
0.754	0.082	0.164	
0.371	0.319	0.31	
0.275	0.255	0.47	
0.259	0.41	0.33	
0.291	0.448	0.262	
0.132	0.283	0.586	
0.233	0.33	0.437	
0.438	0.346	0.216	
0.344	0.127	0.529	
0.273	0.417	0.31	
0.66	0.301	0.039	
0.711	0.197	0.092	
0.018	0.646	0.336	
0.115	0.329	0.556	
0.383	0.532	0.085	
0.14	0.52	0.34	
0.098	0.644	0.258	
0.045	0.744	0.212	
0.505	0.037	0.457	
0.247	0.512	0.241	
0.132	0.316	0.553	
0.159	0.64	0.201	
0.256	0.643	0.101	
0.151	0.381	0.467	
0.308	0.179	0.512	
0.276	0.489	0.236	
0.532	0.274	0.194	
0.806	0.065	0.128	
0.168	0.705	0.127	
0.053	0.919	0.028	
0.11	0.829	0.061	
0.223	0.62	0.157	
0.233	0.455	0.313	
0.053	0.06	0.887	
0.263	0.437	0.3	
0.464	0.039	0.497	
0.562	0.394	0.043	
0.261	0.329	0.411	
0.048	0.548	0.404	
0.073	0.406	0.521	
0.041	0.713	0.247	
0.532	0.363	0.105	
0.285	0.454	0.262	
0.582	0.252	0.165	
0.421	0.497	0.082	
0.231	0.161	0.608	
0.34	0.334	0.326	
0.114	0.834	0.052	
0.091	0.065	0.843	
0.192	0.623	0.185	
0.265	0.734	0.001	
0.607	0.333	0.06	
0.219	0.491	0.29	
0.366	0.043	0.591	
0.406	0.292	0.302	
0.149	0.114	0.737	
0.111	0.145	0.744	
0.133	0.316	0.551	
0.662	0.323	0.014	
0.062	0.683	0.255	
0.103	0.459	0.438	
0.229	0.25	0.521	
0.119	0.842	0.039	
0.087	0.367	0.546	
0.176	0.168	0.656	
0.217	0.089	0.694	
0.189	0.327	0.485	
0.445	0.261	0.294	
0.223	0.184	0.594	
0.049	0.922	0.029	
0.334	0.127	0.539	
0.072	0.676	0.252	
0.288	0.305	0.407	
0.588	0.395	0.017	
0.598	0.066	0.336	
0.15	0.209	0.641	
0.671	0.232	0.098	
0.091	0.366	0.543	
0.201	0.708	0.09	
0.32	0.593	0.087	
0.041	0.867	0.092	
0.908	0.081	0.011	
0.083	0.891	0.026	
0.223	0.477	0.3	
0.015	0.01	0.975	
0.463	0.156	0.381	
0.727	0.099	0.175	
0.312	0.18	0.507	
0.576	0.02	0.404	
0.266	0.67	0.064	
0.036	0.578	0.386	
0.355	0.356	0.288	
0.759	0.069	0.172	
0.224	0.71	0.066	
0.006	0.269	0.725	
0.181	0.689	0.13	
0.733	0.236	0.031	
0.124	0.353	0.522	
0.658	0.332	0.01	
0.228	0.126	0.646	
0.49	0.292	0.218	
0.387	0.163	0.45	
0.394	0.598	0.009	
0.583	0.287	0.13	
0.22	0.743	0.037	
0.226	0.041	0.733	
0.01	0.035	0.956	
0.189	0.056	0.754	
0.025	0.682	0.293	
0.181	0.473	0.346	
0.438	0.175	0.387	
0.379	0.195	0.426	
0.439	0.378	0.183	
0.125	0.065	0.809	
0.768	0.028	0.204	
0.719	0.015	0.266	
0.186	0.614	0.2	
0.817	0.011	0.172	
0.433	0.399	0.167	
0.668	0.243	0.089	
0.293	0.64	0.068	
0.435	0.519	0.046	
0.607	0.181	0.212	
0.379	0.22	0.4	
0.56	0.321	0.119	
0.546	0.067	0.387	
0.469	0.095	0.436	
0.024	0.163	0.813	
0.605	0.217	0.177	
0.068	0.035	0.897	
0.26	0.377	0.364	
0.655	0.102	0.243	
0.754	0.014	0.231	
0.173	0.066	0.762	
0.484	0.017	0.499	
0.136	0.209	0.655	
0.144	0.675	0.181	
0.003	0.36	0.637	
0.224	0.438	0.338	
0.493	0.124	0.383	
0.015	0.452	0.533	
0.174	0.037	0.789	
0.47	0.032	0.497	
0.607	0.141	0.252	
0.161	0.486	0.353	
0.021	0.897	0.082	
0.007	0.024	0.97	
0.462	0.01	0.528	
0.212	0.282	0.506	
0.647	0.198	0.155	
0.769	0.065	0.166	
0.026	0.21	0.765	
0.283	0.537	0.18	
0.006	0.792	0.203	
0.72	0.111	0.169	
0.189	0.059	0.752	
0.123	0.296	0.581	
0.309	0.633	0.057	
0.397	0.336	0.266	
0.193	0.339	0.468	
0.189	0.625	0.186	
0.524	0.464	0.012	
0.07	0.033	0.897	
0.195	0.552	0.253	
0.81	0.14	0.05	
0.459	0.286	0.255	
0.553	0.171	0.276	
0.563	0.134	0.303	
0.148	0.514	0.338	
0.222	0.68	0.098	
0.269	0.425	0.306	
0.176	0.35	0.473	
0.483	0.168	0.348	
0.258	0.49	0.252	
0.152	0.768	0.079	
0.401	0.47	0.129	
0.061	0.41	0.528	
0.216	0.677	0.106	
0.241	0.411	0.348	
0.21	0.13	0.661	
0.37	0.591	0.039	
0.2	0.755	0.045	
0.141	0.466	0.393	
0.593	0.403	0.004	
0.283	0.001	0.716	
0.955	0.005	0.04	
0.476	0.464	0.06	
0.587	0.388	0.025	
0.052	0.404	0.543	
0.147	0.296	0.557	
0.02	0.737	0.243	
0.459	0.341	0.2	
0.721	0.095	0.184	
0.294	0.252	0.454	
0.011	0.115	0.875	
0.083	0.141	0.776	
0.367	0.139	0.494	
0.033	0.04	0.927	
0.283	0.004	0.713	
0.095	0.4	0.505	
0.094	0.209	0.697	
0.512	0.441	0.047	
0.216	0.704	0.08	
0.76	0.22	0.02	
0.164	0.525	0.311	
0.165	0.018	0.817	
0.517	0.182	0.301	
0.74	0.225	0.035	
0.081	0.871	0.048	
0.827	0.004	0.168	
0.172	0.351	0.477	
0.286	0.516	0.198	
0.317	0.121	0.562	
0.182	0.378	0.441	
0.307	0.412	0.281	
0.771	0.009	0.219	
0.11	0.684	0.206	
0.159	0.797	0.044	
0.203	0.483	0.314	
0.634	0.037	0.329	
0.426	0.504	0.071	
0.386	0.531	0.083	
0.169	0.175	0.656	
0.015	0.016	0.969	
0.447	0.231	0.322	
0.722	0.075	0.204	
0.229	0.638	0.133	
0.648	0.134	0.218	
0.403	0.111	0.485	
0.06	0.745	0.195	
0.229	0.334	0.438	
0.252	0.132	0.616	
0.595	0.398	0.006	
0.887	0.016	0.097	
0.389	0.61	0.001	
0.059	0.768	0.174	
0.041	0.663	0.296	
0.314	0.637	0.049	
0.462	0.48	0.058	
0.014	0.95	0.036	
0.189	0.272	0.539	
0.198	0.61	0.192	
0.158	0.361	0.48	
0.727	0.261	0.012	
0.466	0.256	0.277	
0.172	0.408	0.42	
0.129	0.134	0.737	
0.271	0.309	0.42	
0.379	0.219	0.402	
0.831	0.011	0.157	
0.521	0.11	0.369	
0.357	0.583	0.06	
0.975	0.025	0.0	
0.055	0.63	0.315	
0.279	0.584	0.137	
0.113	0.41	0.477	
0.204	0.597	0.199	
0.557	0.151	0.292	
0.295	0.133	0.572	
0.869	0.072	0.059	
0.272	0.183	0.545	
0.796	0.184	0.02	
0.442	0.048	0.509	
0.347	0.233	0.419	
0.552	0.133	0.315	
0.065	0.382	0.552	
0.249	0.134	0.617	
0.469	0.298	0.233	
0.485	0.155	0.359	
0.465	0.015	0.519	
0.209	0.442	0.349	
0.231	0.558	0.211	
0.474	0.353	0.172	
0.161	0.438	0.401	
0.426	0.274	0.301	
0.542	0.419	0.039	
0.057	0.218	0.725	
0.256	0.399	0.345	
0.265	0.447	0.288	
0.685	0.07	0.245	
0.286	0.505	0.209	
0.793	0.076	0.131	
0.178	0.3	0.522	
0.207	0.1	0.693	
0.137	0.745	0.118	
0.324	0.144	0.532	
0.307	0.096	0.597	
0.074	0.342	0.584	
0.316	0.479	0.205	
0.748	0.216	0.037	
0.111	0.813	0.076	
0.202	0.762	0.037	
0.779	0.186	0.035	
0.423	0.072	0.504	
0.062	0.592	0.346	
0.23	0.024	0.746	
0.682	0.196	0.122	
0.228	0.727	0.045	
0.548	0.153	0.299	
0.097	0.384	0.519	
0.077	0.531	0.393	
0.054	0.429	0.517	
0.493	0.131	0.376	
0.433	0.351	0.216	
0.06	0.559	0.382	
0.193	0.178	0.629	
0.603	0.092	0.305	
0.349	0.457	0.194	
0.426	0.047	0.527	
0.183	0.748	0.069	
0.413	0.272	0.315	
0.01	0.517	0.473	
0.025	0.586	0.388	
0.6	0.168	0.232	
0.468	0.386	0.146	
0.448	0.386	0.166	
0.165	0.547	0.289	
0.1	0.583	0.317	
0.245	0.157	0.598	
0.217	0.55	0.234	
0.375	0.402	0.223	
0.082	0.553	0.365	
0.707	0.186	0.107	
0.234	0.494	0.272	
0.589	0.325	0.086	
0.257	0.638	0.106	
0.306	0.222	0.473	
0.172	0.1	0.728	
0.305	0.17	0.525	
0.185	0.622	0.193	
0.505	0.307	0.187	
0.821	0.087	0.092	
0.65	0.249	0.101	
0.79	0.188	0.022	
0.299	0.005	0.696	
0.267	0.475	0.258	
0.499	0.407	0.094	
0.084	0.229	0.687	
0.029	0.043	0.928	
0.385	0.254	0.361	
0.154	0.521	0.325	
0.413	0.046	0.541	
0.22	0.709	0.071	
0.292	0.542	0.166	
0.636	0.112	0.252	
0.668	0.141	0.19	
0.357	0.627	0.016	
0.199	0.508	0.293	
0.244	0.364	0.392	
0.81	0.132	0.059	
0.606	0.22	0.174	
0.815	0.024	0.161	
0.128	0.659	0.213	
0.108	0.461	0.431	
0.474	0.215	0.311	
0.483	0.162	0.355	
0.576	0.209	0.215	
0.257	0.383	0.36	
0.826	0.0	0.173	
0.735	0.068	0.197	
0.425	0.096	0.479	
0.62	0.179	0.202	
0.685	0.184	0.131	
0.362	0.122	0.516	
0.7	0.027	0.272	
0.284	0.699	0.017	
0.472	0.296	0.232	
0.46	0.179	0.361	
0.554	0.044	0.402	
0.129	0.127	0.743	
0.44	0.178	0.382	
0.287	0.23	0.483	
0.571	0.413	0.016	
0.01	0.931	0.059	
0.123	0.253	0.624	
0.564	0.211	0.225	
0.086	0.372	0.541	
0.482	0.442	0.076	
0.096	0.523	0.38	
0.565	0.224	0.211	
0.211	0.583	0.205	
0.204	0.214	0.582	
0.341	0.079	0.581	
0.113	0.167	0.72	
0.078	0.262	0.66	
0.469	0.03	0.501	
0.391	0.594	0.015	
0.023	0.849	0.127	
0.17	0.387	0.443	
0.322	0.241	0.437	
0.47	0.377	0.153	
0.539	0.232	0.229	
0.195	0.755	0.05	
0.59	0.078	0.332	
0.025	0.618	0.357	
0.082	0.26	0.658	
0.671	0.275	0.054	
0.573	0.043	0.384	
0.458	0.512	0.03	
0.485	0.509	0.006	
0.254	0.133	0.613	
0.446	0.327	0.227	
0.212	0.751	0.038	
0.18	0.15	0.67	
0.341	0.001	0.659	
0.88	0.02	0.1	
0.555	0.322	0.123	
0.316	0.555	0.129	
0.116	0.554	0.33	
0.221	0.146	0.633	
0.52	0.093	0.387	
0.101	0.588	0.311	
0.518	0.217	0.265	
0.333	0.344	0.322	
0.352	0.004	0.644	
0.431	0.527	0.042	
0.872	0.094	0.033	
0.295	0.203	0.502	
0.645	0.07	0.285	
0.201	0.437	0.361	
0.827	0.014	0.159	
0.005	0.696	0.299	
0.297	0.684	0.019	
0.418	0.183	0.399	
0.461	0.174	0.365	
0.896	0.061	0.042	
0.188	0.51	0.303	
0.161	0.372	0.466	
0.445	0.026	0.529	
0.018	0.563	0.419	
0.716	0.268	0.016	
0.476	0.415	0.108	
0.404	0.521	0.074	
0.376	0.236	0.387	
0.392	0.305	0.303	
0.309	0.003	0.688	
0.508	0.427	0.065	
0.551	0.035	0.414	
0.681	0.162	0.158	
0.179	0.029	0.792	
0.485	0.106	0.408	
0.114	0.065	0.821	
0.718	0.104	0.178	
0.005	0.11	0.885	
0.081	0.918	0.001	
0.393	0.1	0.507	
0.002	0.697	0.301	
0.612	0.378	0.01	
0.323	0.248	0.429	
0.161	0.438	0.401	
0.154	0.441	0.405	
0.522	0.422	0.055	
0.2	0.478	0.322	
0.142	0.234	0.624	
0.094	0.181	0.725	
0.242	0.669	0.09	
0.301	0.476	0.223	
0.015	0.052	0.933	
0.161	0.432	0.406	
0.687	0.063	0.25	
0.473	0.357	0.17	
0.517	0.173	0.31	
0.268	0.603	0.129	
0.624	0.309	0.067	
0.729	0.009	0.262	
0.575	0.171	0.254	
0.427	0.436	0.137	
0.241	0.599	0.16	
0.011	0.034	0.956	
0.107	0.322	0.571	
0.056	0.033	0.911	
0.083	0.903	0.014	
0.277	0.058	0.665	
0.789	0.206	0.005	
0.625	0.174	0.202	
0.585	0.123	0.292	
0.463	0.04	0.497	
0.794	0.037	0.169	
0.549	0.08	0.372	
0.287	0.419	0.295	
0.283	0.107	0.61	
0.098	0.315	0.587	
0.215	0.074	0.711	
0.531	0.194	0.276	
0.154	0.388	0.457	
0.233	0.411	0.356	
0.035	0.593	0.372	
0.341	0.147	0.512	
0.265	0.098	0.637	
0.931	0.02	0.049	
0.88	0.081	0.039	
0.036	0.246	0.717	
0.707	0.171	0.122	
0.028	0.361	0.611	
0.564	0.232	0.204	
0.145	0.786	0.07	
0.045	0.753	0.202	
0.517	0.478	0.005	
0.021	0.236	0.743	
0.095	0.205	0.7	
0.652	0.024	0.324	
0.152	0.438	0.41	
0.366	0.329	0.305	
0.288	0.192	0.52	
0.166	0.157	0.677	
0.5	0.492	0.008	
0.189	0.651	0.16	
0.698	0.2	0.101	
0.034	0.468	0.498	
0.471	0.293	0.235	
0.047	0.827	0.125	
0.875	0.051	0.073	
0.504	0.309	0.186	
0.331	0.437	0.232	
0.028	0.622	0.349	
0.142	0.545	0.313	
0.163	0.516	0.321	
0.015	0.433	0.553	
0.052	0.334	0.614	
0.539	0.258	0.203	
0.225	0.751	0.024	
0.131	0.654	0.214	
0.01	0.694	0.297	
0.143	0.03	0.827	
0.098	0.16	0.742	
0.736	0.231	0.033	
0.063	0.441	0.497	
0.205	0.588	0.207	
0.149	0.247	0.604	
0.062	0.811	0.127	
0.296	0.683	0.021	
0.078	0.74	0.181	
0.538	0.31	0.152	
0.055	0.161	0.784	
0.255	0.457	0.287	
0.184	0.357	0.459	
0.082	0.865	0.053	
0.127	0.601	0.272	
0.522	0.141	0.338	
0.595	0.112	0.293	
0.382	0.433	0.184	
0.171	0.029	0.801	
0.001	0.252	0.746	
0.661	0.135	0.204	
0.243	0.343	0.414	
0.209	0.538	0.253	
0.215	0.153	0.632	
0.576	0.067	0.357	
0.473	0.161	0.366	
0.426	0.231	0.343	
0.005	0.51	0.485	
0.445	0.31	0.245	
0.413	0.361	0.225	
0.234	0.728	0.038	
0.7	0.006	0.295	
0.76	0.111	0.13	
0.166	0.594	0.24	
0.1	0.506	0.394	
0.575	0.112	0.313	
0.335	0.353	0.313	
0.135	0.15	0.715	
0.655	0.076	0.27	
0.742	0.212	0.046	
0.377	0.256	0.367	
0.283	0.353	0.365	
0.013	0.65	0.337	
0.267	0.276	0.456	
0.597	0.026	0.378	
0.112	0.652	0.236	
0.703	0.038	0.259	
0.278	0.508	0.215	
0.223	0.293	0.484	
0.093	0.792	0.116	
0.489	0.401	0.11	
0.031	0.723	0.246	
0.235	0.471	0.294	
0.212	0.515	0.273	
0.85	0.024	0.125	
0.208	0.586	0.206	
0.116	0.26	0.623	
0.816	0.147	0.038	
0.161	0.287	0.553	
0.11	0.594	0.296	
0.533	0.276	0.19	
0.525	0.302	0.172	
0.537	0.395	0.068	
0.526	0.435	0.039	
0.45	0.146	0.403	
0.531	0.102	0.367	
0.049	0.247	0.705	
0.103	0.818	0.079	
0.374	0.478	0.148	
0.168	0.794	0.038	
0.067	0.546	0.387	
0.215	0.766	0.019	
0.244	0.055	0.7	
0.721	0.239	0.04	
0.401	0.344	0.254	
0.628	0.189	0.183	
0.031	0.957	0.012	
0.462	0.185	0.354	
0.784	0.165	0.051	
0.659	0.115	0.225	
0.226	0.639	0.135	
0.373	0.569	0.058	
0.067	0.914	0.019	
0.603	0.049	0.348	
0.514	0.017	0.469	
0.233	0.48	0.287	
0.234	0.025	0.741	
0.082	0.756	0.162	
0.034	0.19	0.776	
0.589	0.359	0.052	
0.692	0.183	0.124	
0.251	0.626	0.123	
0.552	0.149	0.299	
0.407	0.159	0.433	
0.767	0.125	0.108	
0.217	0.452	0.331	
0.613	0.165	0.222	
0.161	0.006	0.832	
0.479	0.039	0.482	
0.876	0.026	0.097	
0.686	0.038	0.276	
0.382	0.474	0.144	
0.774	0.126	0.099	
0.482	0.114	0.404	
0.075	0.799	0.126	
0.069	0.118	0.813	
0.899	0.015	0.086	
0.792	0.005	0.203	
0.482	0.076	0.442	
0.238	0.481	0.281	
0.222	0.537	0.241	
0.362	0.199	0.439	
0.845	0.088	0.067	
0.04	0.875	0.086	
0.025	0.316	0.659	
0.079	0.788	0.133	
0.072	0.12	0.808	
0.446	0.067	0.487	
0.38	0.536	0.084	
0.053	0.537	0.41	
0.731	0.156	0.113	
0.619	0.028	0.353	
0.016	0.903	0.08	
0.172	0.245	0.583	
0.463	0.335	0.202	
0.37	0.199	0.431	
0.447	0.55	0.003	
0.056	0.276	0.668	
0.016	0.762	0.222	
0.625	0.053	0.323	
0.163	0.013	0.824	
0.806	0.036	0.158	
0.23	0.677	0.093	
0.469	0.456	0.075	
0.828	0.034	0.138	
0.373	0.21	0.417	
0.024	0.392	0.584	
0.248	0.75	0.002	
0.501	0.356	0.144	
0.687	0.011	0.302	
0.424	0.573	0.004	
0.193	0.345	0.463	
0.197	0.255	0.548	
0.051	0.389	0.56	
0.869	0.105	0.026	
0.66	0.2	0.141	
0.392	0.435	0.174	
0.614	0.032	0.355	
0.066	0.802	0.131	
0.309	0.434	0.257	
0.032	0.103	0.866	
0.483	0.345	0.172	
0.385	0.326	0.289	
0.762	0.177	0.061	
0.029	0.165	0.806	
0.497	0.328	0.174	
0.509	0.292	0.199	
0.392	0.263	0.345	
0.078	0.399	0.523	
0.657	0.128	0.215	
0.095	0.085	0.82	
0.463	0.397	0.141	
0.345	0.258	0.397	
0.099	0.404	0.497	
0.486	0.495	0.019	
0.162	0.76	0.079	
0.419	0.312	0.269	
0.093	0.74	0.167	
0.334	0.464	0.202	
0.113	0.74	0.146	
0.282	0.414	0.304	
0.1	0.09	0.809	
0.487	0.396	0.118	
0.45	0.01	0.54	
0.105	0.525	0.37	
0.179	0.559	0.261	
0.262	0.517	0.221	
0.44	0.3	0.26	
0.936	0.024	0.04	
0.252	0.367	0.38	
0.297	0.629	0.074	
0.297	0.456	0.247	
0.064	0.782	0.154	
0.517	0.114	0.37	
0.106	0.42	0.474	
0.06	0.008	0.932	
0.804	0.186	0.009	
0.421	0.558	0.021	
0.012	0.113	0.875	
0.122	0.495	0.383	
0.662	0.261	0.077	
0.306	0.343	0.351	
0.314	0.181	0.505	
0.301	0.473	0.226	
0.198	0.743	0.059	
0.26	0.208	0.532	
0.899	0.044	0.058	
0.546	0.111	0.343	
0.155	0.624	0.221	
0.618	0.379	0.003	
0.32	0.182	0.498	
0.907	0.037	0.056	
0.256	0.439	0.305	
0.03	0.125	0.845	
0.456	0.253	0.291	
0.119	0.742	0.139	
0.275	0.591	0.135	
0.557	0.368	0.075	
0.298	0.376	0.326	
0.036	0.885	0.08	
0.134	0.196	0.67	
0.077	0.844	0.079	
0.249	0.241	0.51	
0.09	0.306	0.604	
0.207	0.007	0.787	
0.092	0.217	0.692	
0.107	0.711	0.182	
0.483	0.148	0.368	
0.131	0.014	0.855	
0.956	0.004	0.041	
0.521	0.229	0.25	
0.826	0.026	0.148	
0.164	0.115	0.721	
0.654	0.114	0.232	
0.281	0.138	0.582	
0.142	0.069	0.788	
0.141	0.687	0.172	
0.46	0.449	0.092	
0.066	0.252	0.682	
0.208	0.198	0.594	
0.478	0.361	0.162	
0.332	0.166	0.501	
0.692	0.047	0.261	
0.782	0.115	0.104	
0.363	0.517	0.12	
0.204	0.027	0.769	
0.311	0.23	0.459	
0.162	0.166	0.671	
0.055	0.754	0.191	
0.444	0.439	0.117	
0.526	0.29	0.184	
0.029	0.477	0.494	
0.363	0.013	0.625	
0.318	0.418	0.264	
0.657	0.176	0.167	
0.255	0.013	0.731	
0.215	0.144	0.641	
0.151	0.75	0.099	
0.21	0.538	0.252	
0.45	0.124	0.425	
0.178	0.038	0.785	
0.279	0.289	0.432	
0.418	0.177	0.404	
0.207	0.452	0.341	
0.136	0.644	0.22	
0.793	0.198	0.009	
0.487	0.35	0.163	
0.228	0.494	0.278	
0.311	0.258	0.43	
0.022	0.429	0.55	
0.801	0.154	0.045	
0.059	0.331	0.61	
0.473	0.467	0.06	
0.161	0.335	0.504	
0.261	0.174	0.565	
0.74	0.022	0.238	
0.354	0.61	0.036	
0.441	0.489	0.069	
0.245	0.48	0.275	
0.721	0.247	0.032	
0.521	0.112	0.367	
0.241	0.029	0.73	
0.572	0.379	0.049	
0.824	0.164	0.013	
0.421	0.041	0.538	
0.26	0.44	0.299	
0.263	0.208	0.529	
0.244	0.623	0.133	
0.682	0.089	0.229	
0.14	0.011	0.849	
0.008	0.593	0.399	
0.33	0.195	0.476	
0.101	0.363	0.536	
0.765	0.073	0.163	
0.066	0.93	0.004	
0.282	0.002	0.716	
0.885	0.09	0.025	
0.056	0.407	0.537	
0.796	0.104	0.101	
0.358	0.509	0.133	
0.006	0.004	0.99	
0.294	0.372	0.334	
0.13	0.277	0.593	
0.456	0.168	0.375	
0.078	0.838	0.084	
0.373	0.338	0.289	
0.079	0.472	0.449	
0.455	0.287	0.258	
0.799	0.19	0.011	
0.768	0.01	0.223	
0.468	0.184	0.348	
0.196	0.449	0.355	
0.778	0.19	0.031	
0.315	0.475	0.21	
0.705	0.271	0.024	
0.026	0.203	0.771	
0.279	0.119	0.602	
0.667	0.028	0.306	
0.477	0.349	0.174	
0.017	0.677	0.306	
0.266	0.591	0.143	
0.475	0.499	0.026	
0.342	0.403	0.255	
0.263	0.067	0.671	
0.44	0.224	0.336	
0.093	0.486	0.421	
0.629	0.056	0.315	
0.299	0.35	0.351	
0.044	0.843	0.113	
0.476	0.139	0.385	
0.25	0.723	0.028	
0.301	0.502	0.197	
0.443	0.533	0.025	
0.094	0.254	0.652	
0.057	0.083	0.86	
0.064	0.713	0.223	
0.246	0.328	0.426	
0.547	0.422	0.032	
0.957	0.04	0.003	
0.201	0.276	0.523	
0.245	0.077	0.678	
0.13	0.407	0.463	
0.314	0.651	0.035	
0.109	0.142	0.749	
0.158	0.052	0.79	
0.193	0.664	0.143	
0.263	0.731	0.006	
0.199	0.657	0.144	
0.104	0.571	0.325	
0.39	0.369	0.241	
0.46	0.394	0.146	
0.388	0.111	0.501	
0.582	0.277	0.141	
0.632	0.351	0.017	
0.438	0.142	0.419	
0.166	0.047	0.787	
0.229	0.739	0.031	
0.587	0.131	0.282	
0.201	0.525	0.274	
0.307	0.465	0.228	
0.739	0.163	0.098	
0.204	0.181	0.614	
0.316	0.034	0.65	
0.074	0.075	0.851	
0.029	0.575	0.395	
0.182	0.235	0.583	
0.1	0.459	0.441	
0.338	0.294	0.369	
0.794	0.119	0.086	
0.247	0.014	0.738	
0.088	0.741	0.171	
0.165	0.737	0.098	
0.087	0.893	0.019	
0.05	0.496	0.454	
0.409	0.334	0.257	
0.285	0.279	0.435	
0.012	0.704	0.284	
0.182	0.296	0.523	
0.179	0.569	0.252	
0.058	0.692	0.25	
0.018	0.092	0.89	
0.312	0.018	0.67	
0.182	0.463	0.355	
0.162	0.778	0.06	
0.272	0.402	0.327	
0.487	0.333	0.18	
0.335	0.633	0.032	
0.323	0.341	0.336	
0.346	0.582	0.072	
0.269	0.599	0.131	
0.636	0.36	0.004	
0.322	0.306	0.371	
0.464	0.376	0.16	
0.639	0.214	0.147	
0.1	0.106	0.794	
0.321	0.633	0.046	
0.502	0.293	0.206	
0.574	0.004	0.422	
0.526	0.39	0.085	
0.403	0.149	0.448	
0.806	0.041	0.153	
0.267	0.379	0.354	
0.585	0.064	0.352	
0.117	0.102	0.782	
0.023	0.379	0.597	
0.356	0.256	0.388	
0.066	0.729	0.204	
0.7	0.177	0.123	
0.49	0.332	0.178	
0.02	0.752	0.227	
0.443	0.089	0.468	
0.337	0.414	0.249	
0.236	0.539	0.225	
0.1	0.087	0.813	
0.116	0.332	0.552	
0.596	0.161	0.243	
0.437	0.112	0.451	
0.086	0.429	0.485	
0.422	0.428	0.151	
0.208	0.792	0.0	
0.188	0.23	0.582	
0.238	0.344	0.419	
0.367	0.571	0.062	
0.023	0.675	0.302	
0.39	0.357	0.253	
0.359	0.324	0.317	
0.218	0.681	0.101	
0.315	0.154	0.531	
0.733	0.245	0.022	
0.192	0.085	0.724	
0.428	0.385	0.187	
0.139	0.445	0.416	
0.633	0.343	0.024	
0.573	0.389	0.038	
0.785	0.194	0.021	
0.281	0.515	0.203	
0.332	0.027	0.641	
0.029	0.317	0.653	
0.166	0.016	0.818	
0.12	0.348	0.532	
0.348	0.377	0.274	
0.472	0.488	0.04	
0.088	0.467	0.445	
0.162	0.225	0.612	
0.073	0.206	0.721	
0.16	0.321	0.519	
0.405	0.024	0.571	
0.466	0.214	0.32	
0.342	0.575	0.083	
0.275	0.098	0.627	
0.018	0.677	0.305	
0.194	0.715	0.091	
0.635	0.072	0.293	
0.342	0.432	0.226	
0.237	0.284	0.479	
